ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1762175239.338834,CgTfAz3QQPG4k7Mk4j,192.168.7.101,57339,192.168.7.1,53,tcp,33448,-,staticcdn.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175239.327018,CtEfsq4Os8K304kDq7,fd50:75fd:c988:0:50be:4ba3:982:3b13,50431,fd50:75fd:c988::1,53,tcp,48687,-,staticcdn.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175239.333521,CmQRg74T38qgwkZk1c,fd50:75fd:c988:0:50be:4ba3:982:3b13,65210,fd50:75fd:c988::1,53,tcp,9391,-,staticcdn.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175239.345729,C233uH2O2D6IhAZTEe,fd50:75fd:c988:0:50be:4ba3:982:3b13,65349,fd50:75fd:c988::1,53,tcp,31945,-,staticcdn.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175292.882528,C9Rsbn3SJdBO94ezpf,fd50:75fd:c988:0:50be:4ba3:982:3b13,57141,fd50:75fd:c988::1,53,tcp,1026,0.599808,functional.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.189.173.17,3.000000,F
1762175293.484675,CMPfoO3IPIbZph6mJf,fd50:75fd:c988:0:50be:4ba3:982:3b13,53900,fd50:75fd:c988::1,53,tcp,27926,0.613109,w.deepl.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,194.124.204.71,20.000000,F
1762175297.332332,CHX92u4usYlgZub72h,fd50:75fd:c988:0:50be:4ba3:982:3b13,52903,fd50:75fd:c988::1,53,udp,43745,-,wpad.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762175297.332332,CXexFx3uv2dvwE8vdk,fd50:75fd:c988:0:50be:4ba3:982:3b13,58367,fd50:75fd:c988::1,53,udp,47014,-,wpad.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762175297.332838,CE0mDx1nmkXXA7AFId,fd50:75fd:c988:0:50be:4ba3:982:3b13,59290,fd50:75fd:c988::1,53,udp,8650,-,wpad.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762175297.332838,CNkrK14j947JA2Unqe,fd50:75fd:c988:0:50be:4ba3:982:3b13,55549,fd50:75fd:c988::1,53,udp,57580,-,wpad.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762175292.912550,C2BNha39Tuv3EYHB1j,fd50:75fd:c988:0:50be:4ba3:982:3b13,60460,fd50:75fd:c988::1,53,tcp,15416,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175292.900536,C33yZO3I3NdHrPTnCl,fd50:75fd:c988:0:50be:4ba3:982:3b13,65246,fd50:75fd:c988::1,53,tcp,13982,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175292.896151,CVHX6f24VtHPsCYyo7,192.168.7.101,49877,192.168.7.1,53,tcp,9158,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175292.889868,C9gkWLhFe71yltpC7,fd50:75fd:c988:0:50be:4ba3:982:3b13,60574,fd50:75fd:c988::1,53,tcp,44476,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175292.906093,CgilFs2H3S7w1TqRba,192.168.7.101,56574,192.168.7.1,53,tcp,46663,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175292.882528,CqE8fN1qKkGWEhoT1,fd50:75fd:c988:0:50be:4ba3:982:3b13,65223,fd50:75fd:c988::1,53,tcp,53081,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175293.492220,CvVPj62CGjqyM9GAXj,fd50:75fd:c988:0:50be:4ba3:982:3b13,51099,fd50:75fd:c988::1,53,tcp,33279,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175293.484675,CZCmQY3CTOcIavOZ77,fd50:75fd:c988:0:50be:4ba3:982:3b13,53088,fd50:75fd:c988::1,53,tcp,17013,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175293.509356,Crir8M1BzOUrxcN6h4,192.168.7.101,50588,192.168.7.1,53,tcp,60270,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175293.513744,CcxhEF3db5vivpDnL2,fd50:75fd:c988:0:50be:4ba3:982:3b13,50260,fd50:75fd:c988::1,53,tcp,11699,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175293.503411,C9d5ii3PFh51mIiYT3,fd50:75fd:c988:0:50be:4ba3:982:3b13,57847,fd50:75fd:c988::1,53,tcp,23225,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175293.498095,CHGG9q1AouwuRPyhT7,192.168.7.101,57223,192.168.7.1,53,tcp,31823,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175321.072296,CyGhJN14AcbviVgy84,192.168.7.205,41448,192.168.7.1,53,udp,17308,0.066772,mozilla.cloudflare-dns.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"172.64.41.4,162.159.61.4","223.000000,223.000000",F
1762175321.073683,CzDfsk1S5yAgXEEaj3,192.168.7.205,57525,192.168.7.1,53,udp,28888,0.077556,mozilla.cloudflare-dns.com,1,C_INTERNET,28,AAAA,0,NOERROR,T,F,T,T,0,"2a06:98c1:52::4,2803:f800:53::4","192.000000,192.000000",F
1762175321.457173,C7cEpV2oW0os9OAOc3,192.168.7.101,5353,224.0.0.251,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762175321.458530,Coi3h3DZG9gC5p1Di,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762175321.601718,C17CzF4g1sG4Xi5mMi,fd50:75fd:c988:0:50be:4ba3:982:3b13,52903,fd50:75fd:c988::1,53,udp,58356,0.112740,catalog.gamepass.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"23.213.161.29,23.213.161.25,23.213.161.27,23.213.161.5,23.213.161.17","18.000000,18.000000,18.000000,18.000000,18.000000",F
1762175321.602142,CSPYFn3zMUYv5UJNHa,fd50:75fd:c988:0:50be:4ba3:982:3b13,64134,fd50:75fd:c988::1,53,udp,57007,0.131499,catalog.gamepass.com,1,C_INTERNET,28,AAAA,0,NOERROR,T,F,T,T,0,"2a02:26f0:9500:3::1749:297,2a02:26f0:9500:3::1749:286,2a02:26f0:9500:3::1749:287","10.000000,10.000000,10.000000",F
1762175321.727530,CGoM9V3TIlwDoVVIi2,192.168.7.101,64134,192.168.7.1,53,udp,57007,0.006112,catalog.gamepass.com,1,C_INTERNET,28,AAAA,0,NOERROR,T,F,T,T,0,"2a02:26f0:9500:3::1749:297,2a02:26f0:9500:3::1749:286,2a02:26f0:9500:3::1749:287","10.000000,10.000000,10.000000",F
1762175321.712197,C7cEpV2oW0os9OAOc3,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.505222,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762175321.712930,Coi3h3DZG9gC5p1Di,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.505476,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762175321.964568,C7cEpV2oW0os9OAOc3,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.254701,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762175321.965387,Coi3h3DZG9gC5p1Di,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.254956,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762175329.605249,CiJVIt3aVzey2gd0A8,fd50:75fd:c988:0:50be:4ba3:982:3b13,64728,fd50:75fd:c988::1,53,tcp,50786,0.283074,r.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.31,184.51.252.41,184.51.252.42,184.51.252.27,184.51.252.24,184.51.252.43,184.51.252.23,184.51.252.25,184.51.252.33","13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000",F
1762175329.602278,ChuQcg2Aq9Y1wxv3Ia,fd50:75fd:c988:0:50be:4ba3:982:3b13,63138,fd50:75fd:c988::1,53,tcp,48640,0.331272,c.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"13.107.213.44,13.107.246.44","50.000000,50.000000",F
1762175329.606933,Cd1Thz1zM52WskeB26,fd50:75fd:c988:0:50be:4ba3:982:3b13,52647,fd50:75fd:c988::1,53,tcp,2706,0.345733,browser.events.data.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,13.89.179.9,10.000000,F
1762175329.610473,Ca1Y941pWN80kONT23,fd50:75fd:c988:0:50be:4ba3:982:3b13,62131,fd50:75fd:c988::1,53,tcp,19879,0.366594,r.msftstatic.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,204.79.197.219,176.000000,F
1762175329.610813,C1uK7P3CRXBLNxZ60h,fd50:75fd:c988:0:50be:4ba3:982:3b13,55969,fd50:75fd:c988::1,53,tcp,18727,0.445840,sb.scorecardresearch.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"18.244.18.27,18.244.18.38,18.244.18.122,18.244.18.32","57.000000,57.000000,57.000000,57.000000",F
1762175330.010543,CLttf72H1K8LIBtLKc,fd50:75fd:c988:0:50be:4ba3:982:3b13,53881,fd50:75fd:c988::1,53,tcp,19609,0.088663,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,40.114.177.156,57.000000,F
1762175329.895938,CYE1izf6zXbNIj6u2,fd50:75fd:c988:0:50be:4ba3:982:3b13,57118,fd50:75fd:c988::1,53,tcp,32733,0.395633,www.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.33,184.51.252.23,184.51.252.31,184.51.252.41,184.51.252.21,184.51.252.24,184.51.252.17,184.51.252.25,184.51.252.27","11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000",F
1762175330.139958,CmVepbhBm8d246xyi,fd50:75fd:c988:0:50be:4ba3:982:3b13,61062,fd50:75fd:c988::1,53,tcp,1495,0.217016,c.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.27.10,150.171.28.10","10.000000,10.000000",F
1762175329.707470,COZPmB2TdlOzXN5VC1,fd50:75fd:c988:0:50be:4ba3:982:3b13,50260,fd50:75fd:c988::1,53,tcp,59014,0.655358,edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.11,150.171.27.11","54.000000,54.000000",F
1762175329.657761,CvIAKLnO9ZGKT4sPi,192.168.7.101,49341,192.168.7.1,53,tcp,39048,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.688470,CZ24Q44SxoMyEnFE18,fd50:75fd:c988:0:50be:4ba3:982:3b13,56770,fd50:75fd:c988::1,53,tcp,13010,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.670817,C7Utqb4xPV5o3hBSza,fd50:75fd:c988:0:50be:4ba3:982:3b13,58329,fd50:75fd:c988::1,53,tcp,53197,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.629505,CCrTXI2XDZCNoycU59,fd50:75fd:c988:0:50be:4ba3:982:3b13,58175,fd50:75fd:c988::1,53,tcp,36539,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.616026,CkJ8zi4UZVd1Ir29bk,192.168.7.101,63988,192.168.7.1,53,tcp,45115,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.605248,CffMio3opUF5iY1KE,fd50:75fd:c988:0:50be:4ba3:982:3b13,53687,fd50:75fd:c988::1,53,tcp,35631,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.610148,Cc9p1B2JRCg2JbNIXa,fd50:75fd:c988:0:50be:4ba3:982:3b13,59491,fd50:75fd:c988::1,53,tcp,11616,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.698290,CEuhch2qgMj6odRQy5,fd50:75fd:c988:0:50be:4ba3:982:3b13,50842,fd50:75fd:c988::1,53,tcp,25630,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.601355,ChyrZJ1TnZp11LEjQl,fd50:75fd:c988:0:50be:4ba3:982:3b13,58933,fd50:75fd:c988::1,53,tcp,12718,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.643130,CLfWEc3gcV6gzFUJSd,fd50:75fd:c988:0:50be:4ba3:982:3b13,50811,fd50:75fd:c988::1,53,tcp,30006,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.626268,CK9cQWWoXUVGErFg1,192.168.7.101,65387,192.168.7.1,53,tcp,594,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.667905,Ch65NI3ufRUJ7p4Suc,192.168.7.101,55030,192.168.7.1,53,tcp,57918,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.708929,Cb2YwR1vpG5IfztHM7,fd50:75fd:c988:0:50be:4ba3:982:3b13,62237,fd50:75fd:c988::1,53,tcp,39434,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.684328,CXilin12DR4In6Rod8,fd50:75fd:c988:0:50be:4ba3:982:3b13,55886,fd50:75fd:c988::1,53,tcp,52492,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.634506,Chho753dzBX6Iv9Kd3,fd50:75fd:c988:0:50be:4ba3:982:3b13,55442,fd50:75fd:c988::1,53,tcp,2500,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.658935,C5Zlut15LGtuH7yzP9,192.168.7.101,58564,192.168.7.1,53,tcp,59949,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.623379,CmcMRt3uDRACZjtRA2,192.168.7.101,61311,192.168.7.1,53,tcp,55820,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.606933,C4mhpK13ARk336frX3,fd50:75fd:c988:0:50be:4ba3:982:3b13,54877,fd50:75fd:c988::1,53,tcp,29553,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.635268,CmbkVd4A6MOsMKz1Hd,fd50:75fd:c988:0:50be:4ba3:982:3b13,51251,fd50:75fd:c988::1,53,tcp,23544,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.701752,Cy2z7B3dEAtHIqBvU7,fd50:75fd:c988:0:50be:4ba3:982:3b13,53789,fd50:75fd:c988::1,53,tcp,41947,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.668824,CilLlGP4yGou9GKsl,192.168.7.101,57593,192.168.7.1,53,tcp,63722,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.729244,Crb04f1H96TQBQ3VM4,192.168.7.101,55767,192.168.7.1,53,tcp,21656,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.751033,CXqY143WFhnsjdAKG6,fd50:75fd:c988:0:50be:4ba3:982:3b13,50734,fd50:75fd:c988::1,53,tcp,39248,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.610473,CNgtUINXGt46EwL7l,fd50:75fd:c988:0:50be:4ba3:982:3b13,49641,fd50:75fd:c988::1,53,tcp,4922,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.728623,CfTkfs36omAzTbLfcl,192.168.7.101,49877,192.168.7.1,53,tcp,60629,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.744553,CXVwSs4mUe43SmNhQ8,192.168.7.101,55157,192.168.7.1,53,tcp,25933,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.698687,C2OwCi1t7M9IjeDMl1,fd50:75fd:c988:0:50be:4ba3:982:3b13,50273,fd50:75fd:c988::1,53,tcp,17897,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.610473,CWvhQK2S0ncUmy92M4,fd50:75fd:c988:0:50be:4ba3:982:3b13,58370,fd50:75fd:c988::1,53,tcp,42875,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.679342,CpIQcT3dFxwFWfUPQ1,fd50:75fd:c988:0:50be:4ba3:982:3b13,50528,fd50:75fd:c988::1,53,tcp,20946,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.647046,CAEoFc38RD4E8Wxihh,fd50:75fd:c988:0:50be:4ba3:982:3b13,64845,fd50:75fd:c988::1,53,tcp,18136,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.696840,CAIsiw2CDyAhiYCDX,fd50:75fd:c988:0:50be:4ba3:982:3b13,62857,fd50:75fd:c988::1,53,tcp,47745,0.070773,chat.deepseek.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"104.18.26.90,104.18.27.90","28.000000,28.000000",F
1762175329.792161,C24jGx2WjRA1Vjvszb,fd50:75fd:c988:0:50be:4ba3:982:3b13,52689,fd50:75fd:c988::1,53,tcp,40305,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.707881,CF5lX14eCZd41jNC1e,fd50:75fd:c988:0:50be:4ba3:982:3b13,54615,fd50:75fd:c988::1,53,tcp,52694,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.784493,CWD74ytGMUPyRvdx3,192.168.7.101,53378,192.168.7.1,53,tcp,60618,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.757716,CzAChI3RVlpkt59pUd,fd50:75fd:c988:0:50be:4ba3:982:3b13,54135,fd50:75fd:c988::1,53,tcp,46036,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.733603,Ciiso9PulOASKftGl,192.168.7.101,61582,192.168.7.1,53,tcp,53097,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.770731,CdrYYeDoDkNi9FYvd,fd50:75fd:c988:0:50be:4ba3:982:3b13,51845,fd50:75fd:c988::1,53,tcp,62594,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.925370,CfC2vL2svb6gQRdVH8,fd50:75fd:c988:0:50be:4ba3:982:3b13,57253,fd50:75fd:c988::1,53,tcp,65470,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.903503,CHXcIe4aHD9oy006J7,fd50:75fd:c988:0:50be:4ba3:982:3b13,64037,fd50:75fd:c988::1,53,tcp,50215,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.894921,CTsuI61VYwbr8Tv0eb,fd50:75fd:c988:0:50be:4ba3:982:3b13,64064,fd50:75fd:c988::1,53,tcp,18725,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.932561,CmBIOb28l1sMyLjvc5,192.168.7.101,65527,192.168.7.1,53,tcp,17208,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.911943,C5Eakh3dLPK57Y9IK,fd50:75fd:c988:0:50be:4ba3:982:3b13,54063,fd50:75fd:c988::1,53,tcp,31068,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175329.918166,CVxNFy2QttpkR2dGB7,192.168.7.101,59433,192.168.7.1,53,tcp,13172,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.048519,C0e5d731l2sk4XlEt5,192.168.7.101,62111,192.168.7.1,53,tcp,10719,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.041811,Cg2fQ327QN1RWFPici,fd50:75fd:c988:0:50be:4ba3:982:3b13,57938,fd50:75fd:c988::1,53,tcp,58532,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.035138,CTV39g1e3Ar52U0m31,192.168.7.101,51947,192.168.7.1,53,tcp,16984,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.027840,C63chc4fNnjos9FgK,fd50:75fd:c988:0:50be:4ba3:982:3b13,53580,fd50:75fd:c988::1,53,tcp,32506,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.017168,C0Tu522kiS2jASw33,fd50:75fd:c988:0:50be:4ba3:982:3b13,62837,fd50:75fd:c988::1,53,tcp,15932,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.010543,CmUPhT3sjuUGVtcpe8,fd50:75fd:c988:0:50be:4ba3:982:3b13,56795,fd50:75fd:c988::1,53,tcp,41104,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.169156,CIXF3XV4clf9Su0td,fd50:75fd:c988:0:50be:4ba3:982:3b13,61181,fd50:75fd:c988::1,53,tcp,42371,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.176686,C4N9Bp1qWeiaXkmu05,192.168.7.101,50732,192.168.7.1,53,tcp,57347,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.163038,C4WgE14awwoCzW6yH1,192.168.7.101,56650,192.168.7.1,53,tcp,30985,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.156436,C3Zdeq3yPWbYiluVS9,fd50:75fd:c988:0:50be:4ba3:982:3b13,60988,fd50:75fd:c988::1,53,tcp,54415,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.137959,Cqn4ZD2C1u2lr4SOhh,fd50:75fd:c988:0:50be:4ba3:982:3b13,51207,fd50:75fd:c988::1,53,tcp,2774,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175330.145883,CmjNjV3nlf9HtX4a19,fd50:75fd:c988:0:50be:4ba3:982:3b13,52045,fd50:75fd:c988::1,53,tcp,11908,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.726037,Cg7B5D2qCRjWkmkXY4,192.168.7.101,59077,192.168.7.1,53,tcp,17303,-,chat.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.720474,CjKS3NkfvG25NHam,192.168.7.101,59328,192.168.7.1,53,tcp,54787,-,chat.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.703681,C7WfI64u1J8JtLUJyi,fd50:75fd:c988:0:50be:4ba3:982:3b13,55963,fd50:75fd:c988::1,53,tcp,24658,-,chat.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.709961,COpu3Bglw0UGv9tu4,fd50:75fd:c988:0:50be:4ba3:982:3b13,54717,fd50:75fd:c988::1,53,tcp,24912,-,chat.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.715940,C0hxa23IJF4YzF8e0f,fd50:75fd:c988:0:50be:4ba3:982:3b13,50332,fd50:75fd:c988::1,53,tcp,15699,-,chat.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175334.696791,C4e2tu34iWn46CN8Hf,fd50:75fd:c988:0:50be:4ba3:982:3b13,64435,fd50:75fd:c988::1,53,tcp,33580,-,chat.deepseek.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175340.835957,CWrYVp1iEbZu22nid5,fd50:75fd:c988:0:50be:4ba3:982:3b13,59115,fd50:75fd:c988::1,53,tcp,15886,0.056322,nleditor.osi.office.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,72.145.35.44,6.000000,F
1762175340.848681,CEsbR24ouWl2dtHppg,fd50:75fd:c988:0:50be:4ba3:982:3b13,53573,fd50:75fd:c988::1,53,tcp,59418,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175340.859786,CReRfe4vlZ6JHLY3kj,fd50:75fd:c988:0:50be:4ba3:982:3b13,58558,fd50:75fd:c988::1,53,tcp,20966,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175340.842810,CHOPvI2nXLg5Eki0R2,fd50:75fd:c988:0:50be:4ba3:982:3b13,63932,fd50:75fd:c988::1,53,tcp,58816,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762175340.835957,CD0tA77GllIZuTo7h,fd50:75fd:c988:0:50be:4ba3:982:3b13,51133,fd50:75fd:c988::1,53,tcp,22644,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
